month,bnf_name,bnf_code,tramadol_mg
2010-11-01 00:00:00+00:00,Zamadol 24hr_Tab 150mg,040702040BDAHAD,0.0
2010-11-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,0.0
2010-11-01 00:00:00+00:00,Maxitram SR_Cap 50mg,040702040BPAAAG,471300.0
2010-11-01 00:00:00+00:00,Zamadol Melt_Orodisper Tab 50mg,040702040BDAGAT,252300.0
2010-11-01 00:00:00+00:00,Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,0.0
2010-11-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R           &gn,040702040AAAWAW,0.0
2010-11-01 00:00:00+00:00,Maxitram SR_Cap 200mg,040702040BPADAJ,0.0
2010-11-01 00:00:00+00:00,Tramadol HCl_Cap 50mg,040702040AAAAAA,2127946800.0
2010-11-01 00:00:00+00:00,Zamadol SR_Cap 100mg,040702040BDACAH,0.0
2010-11-01 00:00:00+00:00,Tramadol HCl_Tab 50mg M/R,040702040AAAYAY,9773450.0
2010-11-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,0.0
2010-11-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,2086800.0
2010-11-01 00:00:00+00:00,Tradorec XL_Tab 200mg,040702040BIABAE,0.0
2010-11-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,0.0
2010-11-01 00:00:00+00:00,Tramadol HCl_Cap 100mg M/R,040702040AAAHAH,0.0
2010-12-01 00:00:00+00:00,Larapam SR_Tab 200mg,040702040BGACAJ,0.0
2010-12-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 400mg M/R,040702040AAANAN,0.0
2010-12-01 00:00:00+00:00,Zamadol Melt_Orodisper Tab 50mg,040702040BDAGAT,283000.0
2010-12-01 00:00:00+00:00,Tradorec XL_Tab 300mg,040702040BIACAM,0.0
2010-12-01 00:00:00+00:00,Tramquel SR_Cap 150mg,040702040BJACAI,0.0
2010-12-01 00:00:00+00:00,Tramquel SR_Cap 50mg,040702040BJAAAG,153150.0
2010-12-01 00:00:00+00:00,Zamadol 24hr_Tab 200mg,040702040BDAIAE,0.0
2010-12-01 00:00:00+00:00,Larapam SR_Tab 100mg,040702040BGAAAC,0.0
2010-12-01 00:00:00+00:00,Zamadol 24hr_Tab 300mg,040702040BDAJAM,0.0
2010-12-01 00:00:00+00:00,Zamadol SR_Cap 200mg,040702040BDAEAJ,0.0
2010-12-01 00:00:00+00:00,Maxitram SR_Cap 100mg,040702040BPABAH,0.0
2010-12-01 00:00:00+00:00,Dromadol SR_Tab 150mg,040702040BEACAD,0.0
2010-12-01 00:00:00+00:00,Dromadol SR_Tab 200mg,040702040BEADAE,0.0
2010-12-01 00:00:00+00:00,Maxitram SR_Cap 50mg,040702040BPAAAG,513500.0
2010-12-01 00:00:00+00:00,Mabron_Tab 200mg M/R (Morningside),040702040BHACAE,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 50mg M/R,040702040AAAYAY,10112200.0
2010-12-01 00:00:00+00:00,Zeridame SR_Tab 200mg,040702040BLACAE,0.0
2010-12-01 00:00:00+00:00,Zamadol 24hr_Tab 150mg,040702040BDAHAD,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Inj 50mg/ml 2ml Amp,040702040AAABAB,0.0
2010-12-01 00:00:00+00:00,Zeridame SR_Tab 150mg,040702040BLABAD,0.0
2010-12-01 00:00:00+00:00,Zydol_Cap 50mg,040702040BBAAAA,4299200.0
2010-12-01 00:00:00+00:00,Zamadol SR_Cap 50mg,040702040BDABAG,1211450.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R,040702040AAACAC,0.0
2010-12-01 00:00:00+00:00,Tramulief SR_Tab 200mg,040702040BKACAE,0.0
2010-12-01 00:00:00+00:00,Zeridame SR_Tab 100mg,040702040BLAAAC,0.0
2010-12-01 00:00:00+00:00,Tramacet_Tab 37.5mg/325mg,040702040BFAAAU,0.0
2010-12-01 00:00:00+00:00,Zydol_Tab Solb 50mg,040702040BBAFAF,616650.0
2010-12-01 00:00:00+00:00,Tramacet_Tab Eff 37.5mg/325mg,040702040BFABBA,0.0
2010-12-01 00:00:00+00:00,Tramquel SR_Cap 100mg,040702040BJABAH,0.0
2010-12-01 00:00:00+00:00,Zydol SR_Tab 50mg,040702040BBAKAY,472500.0
2010-12-01 00:00:00+00:00,Zydol SR_Tab 150mg,040702040BBADAD,0.0
2010-12-01 00:00:00+00:00,Tramulief SR_Tab 100mg,040702040BKAAAC,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Cap 50mg M/R,040702040AAAGAG,45033700.0
2010-12-01 00:00:00+00:00,Zydol SR_Tab 200mg,040702040BBAEAE,0.0
2010-12-01 00:00:00+00:00,Zamadol SR_Cap 100mg,040702040BDACAH,0.0
2010-12-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Cap 200mg M/R,040702040AAAJAJ,0.0
2010-12-01 00:00:00+00:00,Zamadol_Inj 50mg/ml 2ml Amp,040702040BDAFAB,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Cap 150mg M/R,040702040AAAIAI,0.0
2010-12-01 00:00:00+00:00,Oldaram_Tab 200mg M/R,040702040BQACAE,0.0
2010-12-01 00:00:00+00:00,Oldaram_Tab 150mg M/R,040702040BQABAD,0.0
2010-12-01 00:00:00+00:00,Dromadol SR_Tab 100mg,040702040BEABAC,0.0
2010-12-01 00:00:00+00:00,Maxitram SR_Cap 150mg,040702040BPACAI,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 300mg M/R,040702040AAAMAM,0.0
2010-12-01 00:00:00+00:00,Larapam SR_Tab 150mg,040702040BGABAI,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Cap 100mg M/R,040702040AAAHAH,0.0
2010-12-01 00:00:00+00:00,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,0.0
2010-12-01 00:00:00+00:00,Zydol SR_Tab 100mg,040702040BBACAC,0.0
2010-12-01 00:00:00+00:00,Zydol XL_Tab 200mg,040702040BBAHAE,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab Solb 50mg S/F,040702040AAAFAF,13843550.0
2010-12-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,2325700.0
2010-12-01 00:00:00+00:00,Zydol XL_Tab 150mg,040702040BBAGAD,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,0.0
2010-12-01 00:00:00+00:00,Tradorec XL_Tab 200mg,040702040BIABAE,0.0
2010-12-01 00:00:00+00:00,Zamadol SR_Cap 150mg,040702040BDADAI,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R           &gn,040702040AAAWAW,0.0
2010-12-01 00:00:00+00:00,Mabron_Tab 100mg M/R (Morningside),040702040BHAAAC,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Orodisper Tab 50mg,040702040AAATAT,3693800.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Cap 50mg,040702040AAAAAA,2270070600.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,0.0
2010-12-01 00:00:00+00:00,Tramulief SR_Tab 150mg,040702040BKABAD,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R           &gn,040702040AAAXAX,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R,040702040AAADAD,0.0
2010-12-01 00:00:00+00:00,Marol_Tab 100mg M/R,040702040BNAAAC,0.0
2010-12-01 00:00:00+00:00,Oldaram_Tab 100mg M/R,040702040BQAAAC,0.0
2010-12-01 00:00:00+00:00,Mabron_Tab 150mg M/R (Morningside),040702040BHABAD,0.0
2010-12-01 00:00:00+00:00,Marol_Tab 200mg M/R,040702040BNACAE,0.0
2010-12-01 00:00:00+00:00,Tramquel SR_Cap 200mg,040702040BJADAJ,0.0
2010-12-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,0.0
2010-12-01 00:00:00+00:00,Zamadol 24hr_Tab 400mg,040702040BDAKAN,0.0
2010-12-01 00:00:00+00:00,Marol_Tab 150mg M/R,040702040BNABAD,0.0
2010-12-01 00:00:00+00:00,Maxitram SR_Cap 200mg,040702040BPADAJ,0.0
2010-12-01 00:00:00+00:00,Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,0.0
2010-12-01 00:00:00+00:00,Tradorec XL_Tab 100mg,040702040BIAAAC,0.0
2011-01-01 00:00:00+00:00,Zydol SR_Tab 200mg,040702040BBAEAE,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Cap 200mg M/R,040702040AAAJAJ,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 50mg M/R,040702040AAAYAY,8934400.0
2011-01-01 00:00:00+00:00,Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,0.0
2011-01-01 00:00:00+00:00,Oldaram_Tab 200mg M/R,040702040BQACAE,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Cap 50mg,040702040AAAAAA,2085642350.0
2011-01-01 00:00:00+00:00,Maxitram SR_Cap 100mg,040702040BPABAH,0.0
2011-01-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Cap 50mg M/R,040702040AAAGAG,40856800.0
2011-01-01 00:00:00+00:00,Zydol XL_Tab 200mg,040702040BBAHAE,0.0
2011-01-01 00:00:00+00:00,Tramulief SR_Tab 200mg,040702040BKACAE,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,0.0
2011-01-01 00:00:00+00:00,Marol_Tab 100mg M/R,040702040BNAAAC,0.0
2011-01-01 00:00:00+00:00,Zydol_Cap 50mg,040702040BBAAAA,3733750.0
2011-01-01 00:00:00+00:00,Zamadol_Inj 50mg/ml 2ml Amp,040702040BDAFAB,0.0
2011-01-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,2060400.0
2011-01-01 00:00:00+00:00,Tradorec XL_Tab 300mg,040702040BIACAM,0.0
2011-01-01 00:00:00+00:00,Marol_Tab 150mg M/R,040702040BNABAD,0.0
2011-01-01 00:00:00+00:00,Mabron_Tab 150mg M/R (Morningside),040702040BHABAD,0.0
2011-01-01 00:00:00+00:00,Zydol XL_Tab 150mg,040702040BBAGAD,0.0
2011-01-01 00:00:00+00:00,Dromadol SR_Tab 200mg,040702040BEADAE,0.0
2011-01-01 00:00:00+00:00,Tradorec XL_Tab 200mg,040702040BIABAE,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R,040702040AAACAC,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Cap 100mg M/R,040702040AAAHAH,0.0
2011-01-01 00:00:00+00:00,Zydol SR_Tab 50mg,040702040BBAKAY,388850.0
2011-01-01 00:00:00+00:00,Tramquel SR_Cap 50mg,040702040BJAAAG,107700.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Cap 150mg M/R,040702040AAAIAI,0.0
2011-01-01 00:00:00+00:00,Tramquel SR_Cap 100mg,040702040BJABAH,0.0
2011-01-01 00:00:00+00:00,Tradorec XL_Tab 100mg,040702040BIAAAC,0.0
2011-01-01 00:00:00+00:00,Zamadol SR_Cap 200mg,040702040BDAEAJ,0.0
2011-01-01 00:00:00+00:00,Larapam SR_Tab 100mg,040702040BGAAAC,0.0
2011-01-01 00:00:00+00:00,Marol_Tab 200mg M/R,040702040BNACAE,0.0
2011-01-01 00:00:00+00:00,Zeridame SR_Tab 200mg,040702040BLACAE,0.0
2011-01-01 00:00:00+00:00,Larapam SR_Tab 200mg,040702040BGACAJ,0.0
2011-01-01 00:00:00+00:00,Maxitram SR_Cap 150mg,040702040BPACAI,0.0
2011-01-01 00:00:00+00:00,Tramquel SR_Cap 200mg,040702040BJADAJ,0.0
2011-01-01 00:00:00+00:00,Oldaram_Tab 150mg M/R,040702040BQABAD,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 400mg M/R,040702040AAANAN,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Orodisper Tab 50mg,040702040AAATAT,3305200.0
2011-01-01 00:00:00+00:00,Mabron_Tab 100mg M/R (Morningside),040702040BHAAAC,0.0
2011-01-01 00:00:00+00:00,Zamadol 24hr_Tab 400mg,040702040BDAKAN,0.0
2011-01-01 00:00:00+00:00,Tramquel SR_Cap 150mg,040702040BJACAI,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R,040702040AAADAD,0.0
2011-01-01 00:00:00+00:00,Zamadol 24hr_Tab 300mg,040702040BDAJAM,0.0
2011-01-01 00:00:00+00:00,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 300mg M/R,040702040AAAMAM,0.0
2011-01-01 00:00:00+00:00,Mabron_Tab 200mg M/R (Morningside),040702040BHACAE,0.0
2011-01-01 00:00:00+00:00,Zamadol SR_Cap 150mg,040702040BDADAI,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R           &gn,040702040AAAWAW,0.0
2011-01-01 00:00:00+00:00,Zydol_Tab Solb 50mg,040702040BBAFAF,554000.0
2011-01-01 00:00:00+00:00,Tramulief SR_Tab 150mg,040702040BKABAD,0.0
2011-01-01 00:00:00+00:00,Maxitram SR_Cap 200mg,040702040BPADAJ,0.0
2011-01-01 00:00:00+00:00,Zamadol Melt_Orodisper Tab 50mg,040702040BDAGAT,263600.0
2011-01-01 00:00:00+00:00,Oldaram_Tab 100mg M/R,040702040BQAAAC,0.0
2011-01-01 00:00:00+00:00,Tramacet_Tab Eff 37.5mg/325mg,040702040BFABBA,0.0
2011-01-01 00:00:00+00:00,Zydol SR_Tab 150mg,040702040BBADAD,0.0
2011-01-01 00:00:00+00:00,Maxitram SR_Cap 50mg,040702040BPAAAG,475250.0
2011-01-01 00:00:00+00:00,Dromadol SR_Tab 150mg,040702040BEACAD,0.0
2011-01-01 00:00:00+00:00,Larapam SR_Tab 150mg,040702040BGABAI,0.0
2011-01-01 00:00:00+00:00,Zydol SR_Tab 100mg,040702040BBACAC,0.0
2011-01-01 00:00:00+00:00,Dromadol SR_Tab 100mg,040702040BEABAC,0.0
2011-01-01 00:00:00+00:00,Zeridame SR_Tab 100mg,040702040BLAAAC,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Inj 50mg/ml 2ml Amp,040702040AAABAB,0.0
2011-01-01 00:00:00+00:00,Zamadol 24hr_Tab 150mg,040702040BDAHAD,0.0
2011-01-01 00:00:00+00:00,Zamadol SR_Cap 50mg,040702040BDABAG,1141100.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R           &gn,040702040AAAXAX,0.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab Solb 50mg S/F,040702040AAAFAF,12498800.0
2011-01-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,0.0
2011-01-01 00:00:00+00:00,Zamadol 24hr_Tab 200mg,040702040BDAIAE,0.0
2011-01-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,0.0
2011-01-01 00:00:00+00:00,Zamadol SR_Cap 100mg,040702040BDACAH,0.0
2011-01-01 00:00:00+00:00,Tramulief SR_Tab 100mg,040702040BKAAAC,0.0
2011-01-01 00:00:00+00:00,Tramacet_Tab 37.5mg/325mg,040702040BFAAAU,0.0
2011-02-01 00:00:00+00:00,Tradorec XL_Tab 100mg,040702040BIAAAC,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 75mg M/R,040702040AAAPAP,0.0
2011-02-01 00:00:00+00:00,Zydol SR_Tab 150mg,040702040BBADAD,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R,040702040AAADAD,0.0
2011-02-01 00:00:00+00:00,Zydol SR_Tab 50mg,040702040BBAKAY,341400.0
2011-02-01 00:00:00+00:00,Tramquel SR_Cap 50mg,040702040BJAAAG,120900.0
2011-02-01 00:00:00+00:00,Dromadol XL_Tab 200mg,040702040BEAFAE,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 50mg M/R,040702040AAAYAY,9355900.0
2011-02-01 00:00:00+00:00,Maxitram SR_Cap 150mg,040702040BPACAI,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Orodisper Tab 50mg,040702040AAATAT,3145150.0
2011-02-01 00:00:00+00:00,Larapam SR_Tab 150mg,040702040BGABAI,0.0
2011-02-01 00:00:00+00:00,Zamadol 24hr_Tab 200mg,040702040BDAIAE,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R           &gn,040702040AAAXAX,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R           &gn,040702040AAAWAW,0.0
2011-02-01 00:00:00+00:00,Mabron_Tab 200mg M/R (Morningside),040702040BHACAE,0.0
2011-02-01 00:00:00+00:00,Zamadol 24hr_Tab 150mg,040702040BDAHAD,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Inj 50mg/ml 2ml Amp,040702040AAABAB,0.0
2011-02-01 00:00:00+00:00,Zydol SR_Tab 100mg,040702040BBACAC,0.0
2011-02-01 00:00:00+00:00,Tramquel SR_Cap 200mg,040702040BJADAJ,0.0
2011-02-01 00:00:00+00:00,Dromadol SR_Tab 100mg,040702040BEABAC,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab Solb 50mg S/F,040702040AAAFAF,11644450.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Cap 50mg,040702040AAAAAA,2028898100.0
2011-02-01 00:00:00+00:00,Marol_Tab 200mg M/R,040702040BNACAE,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R,040702040AAACAC,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,0.0
2011-02-01 00:00:00+00:00,Tradorec XL_Tab 300mg,040702040BIACAM,0.0
2011-02-01 00:00:00+00:00,Zamadol SR_Cap 150mg,040702040BDADAI,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Cap 100mg M/R,040702040AAAHAH,0.0
2011-02-01 00:00:00+00:00,Zydol_Tab Solb 50mg,040702040BBAFAF,470900.0
2011-02-01 00:00:00+00:00,Zamadol SR_Cap 100mg,040702040BDACAH,0.0
2011-02-01 00:00:00+00:00,Larapam SR_Tab 200mg,040702040BGACAJ,0.0
2011-02-01 00:00:00+00:00,Maxitram SR_Cap 100mg,040702040BPABAH,0.0
2011-02-01 00:00:00+00:00,Zamadol SR_Cap 200mg,040702040BDAEAJ,0.0
2011-02-01 00:00:00+00:00,Tramacet_Tab 37.5mg/325mg,040702040BFAAAU,0.0
2011-02-01 00:00:00+00:00,Marol_Tab 100mg M/R,040702040BNAAAC,0.0
2011-02-01 00:00:00+00:00,Zamadol 24hr_Tab 400mg,040702040BDAKAN,0.0
2011-02-01 00:00:00+00:00,Marol_Tab 150mg M/R,040702040BNABAD,0.0
2011-02-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,0.0
2011-02-01 00:00:00+00:00,Tramquel SR_Cap 100mg,040702040BJABAH,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 300mg M/R,040702040AAAMAM,0.0
2011-02-01 00:00:00+00:00,Mabron_Tab 150mg M/R (Morningside),040702040BHABAD,0.0
2011-02-01 00:00:00+00:00,Maxitram SR_Cap 200mg,040702040BPADAJ,0.0
2011-02-01 00:00:00+00:00,Oldaram_Tab 100mg M/R,040702040BQAAAC,0.0
2011-02-01 00:00:00+00:00,Maxitram SR_Cap 50mg,040702040BPAAAG,576350.0
2011-02-01 00:00:00+00:00,Zamadol SR_Cap 50mg,040702040BDABAG,1142050.0
2011-02-01 00:00:00+00:00,Zamadol Melt_Orodisper Tab 50mg,040702040BDAGAT,235700.0
2011-02-01 00:00:00+00:00,Tramacet_Tab Eff 37.5mg/325mg,040702040BFABBA,0.0
2011-02-01 00:00:00+00:00,Tramquel SR_Cap 150mg,040702040BJACAI,0.0
2011-02-01 00:00:00+00:00,Tramulief SR_Tab 100mg,040702040BKAAAC,0.0
2011-02-01 00:00:00+00:00,Tramulief SR_Tab 200mg,040702040BKACAE,0.0
2011-02-01 00:00:00+00:00,Dromadol SR_Tab 150mg,040702040BEACAD,0.0
2011-02-01 00:00:00+00:00,Zydol XL_Tab 150mg,040702040BBAGAD,0.0
2011-02-01 00:00:00+00:00,Zeridame SR_Tab 150mg,040702040BLABAD,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Cap 200mg M/R,040702040AAAJAJ,0.0
2011-02-01 00:00:00+00:00,Zeridame SR_Tab 100mg,040702040BLAAAC,0.0
2011-02-01 00:00:00+00:00,Oldaram_Tab 150mg M/R,040702040BQABAD,0.0
2011-02-01 00:00:00+00:00,Tramulief SR_Tab 150mg,040702040BKABAD,0.0
2011-02-01 00:00:00+00:00,Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,0.0
2011-02-01 00:00:00+00:00,Mabron_Tab 100mg M/R (Morningside),040702040BHAAAC,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Tab 400mg M/R,040702040AAANAN,0.0
2011-02-01 00:00:00+00:00,Zeridame SR_Tab 200mg,040702040BLACAE,0.0
2011-02-01 00:00:00+00:00,Zamadol 24hr_Tab 300mg,040702040BDAJAM,0.0
2011-02-01 00:00:00+00:00,Zydol SR_Tab 200mg,040702040BBAEAE,0.0
2011-02-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,1953750.0
2011-02-01 00:00:00+00:00,Dromadol SR_Tab 200mg,040702040BEADAE,0.0
2011-02-01 00:00:00+00:00,Oldaram_Tab 200mg M/R,040702040BQACAE,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Cap 150mg M/R,040702040AAAIAI,0.0
2011-02-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,0.0
2011-02-01 00:00:00+00:00,Tramadol HCl_Cap 50mg M/R,040702040AAAGAG,39804850.0
2011-02-01 00:00:00+00:00,Zydol_Cap 50mg,040702040BBAAAA,3647250.0
2011-02-01 00:00:00+00:00,Larapam SR_Tab 100mg,040702040BGAAAC,0.0
2011-02-01 00:00:00+00:00,Tradorec XL_Tab 200mg,040702040BIABAE,0.0
2011-02-01 00:00:00+00:00,Zydol XL_Tab 200mg,040702040BBAHAE,0.0
2011-02-01 00:00:00+00:00,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,0.0
2011-03-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,2142550.0
2011-03-01 00:00:00+00:00,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,0.0
2011-03-01 00:00:00+00:00,Zydol XL_Tab 200mg,040702040BBAHAE,0.0
2011-03-01 00:00:00+00:00,Tramquel SR_Cap 150mg,040702040BJACAI,0.0
2011-03-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,0.0
2011-03-01 00:00:00+00:00,Tramacet_Tab 37.5mg/325mg,040702040BFAAAU,0.0
2011-03-01 00:00:00+00:00,Zydol SR_Tab 200mg,040702040BBAEAE,0.0
2011-03-01 00:00:00+00:00,Tramquel SR_Cap 50mg,040702040BJAAAG,187750.0
2011-03-01 00:00:00+00:00,Tramulief SR_Tab 150mg,040702040BKABAD,0.0
2011-03-01 00:00:00+00:00,Zeridame SR_Tab 100mg,040702040BLAAAC,0.0
2011-03-01 00:00:00+00:00,Zydol XL_Tab 150mg,040702040BBAGAD,0.0
2011-03-01 00:00:00+00:00,Zeridame SR_Tab 150mg,040702040BLABAD,0.0
2011-03-01 00:00:00+00:00,Zamadol 24hr_Tab 300mg,040702040BDAJAM,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,0.0
2011-03-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,0.0
2011-03-01 00:00:00+00:00,Larapam SR_Tab 150mg,040702040BGABAI,0.0
2011-03-01 00:00:00+00:00,Maxitram SR_Cap 50mg,040702040BPAAAG,670450.0
2011-03-01 00:00:00+00:00,Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Cap 200mg M/R,040702040AAAJAJ,0.0
2011-03-01 00:00:00+00:00,Zamadol SR_Cap 200mg,040702040BDAEAJ,0.0
2011-03-01 00:00:00+00:00,Tradorec XL_Tab 300mg,040702040BIACAM,0.0
2011-03-01 00:00:00+00:00,Maxitram SR_Cap 100mg,040702040BPABAH,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,0.0
2011-03-01 00:00:00+00:00,Zamadol SR_Cap 50mg,040702040BDABAG,1135100.0
2011-03-01 00:00:00+00:00,Zydol_Tab Solb 50mg,040702040BBAFAF,542450.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Tab 75mg M/R,040702040AAAPAP,0.0
2011-03-01 00:00:00+00:00,Zeridame SR_Tab 200mg,040702040BLACAE,0.0
2011-03-01 00:00:00+00:00,Tramacet_Tab Eff 37.5mg/325mg,040702040BFABBA,0.0
2011-03-01 00:00:00+00:00,Larapam SR_Tab 100mg,040702040BGAAAC,0.0
2011-03-01 00:00:00+00:00,Zamadol 24hr_Tab 400mg,040702040BDAKAN,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Tab 400mg M/R,040702040AAANAN,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R           &gn,040702040AAAWAW,0.0
2011-03-01 00:00:00+00:00,Zamadol SR_Cap 150mg,040702040BDADAI,0.0
2011-03-01 00:00:00+00:00,Tramulief SR_Tab 100mg,040702040BKAAAC,0.0
2011-03-01 00:00:00+00:00,Larapam SR_Tab 200mg,040702040BGACAJ,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Tab 50mg M/R,040702040AAAYAY,10637600.0
2011-03-01 00:00:00+00:00,Tramquel SR_Cap 100mg,040702040BJABAH,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Cap 50mg,040702040AAAAAA,2357583800.0
2011-03-01 00:00:00+00:00,Marol_Tab 150mg M/R,040702040BNABAD,0.0
2011-03-01 00:00:00+00:00,Zydol SR_Tab 100mg,040702040BBACAC,0.0
2011-03-01 00:00:00+00:00,Maxitram SR_Cap 200mg,040702040BPADAJ,0.0
2011-03-01 00:00:00+00:00,Oldaram_Tab 200mg M/R,040702040BQACAE,0.0
2011-03-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R,040702040AAACAC,0.0
2011-03-01 00:00:00+00:00,Zydol SR_Tab 50mg,040702040BBAKAY,451550.0
